unique_code,tipoies,region,nombreies,nombrecarrera,modalidad
I260S42C79J1V1,Centros de Formación Técnica,REGION DE ÑUBLE,CFT SANTO TOMAS,TECNICO EN EDUCACION ESPECIAL,Presencial
I260S43C108J1V1,Centros de Formación Técnica,REGION DE ATACAMA,CFT SANTO TOMAS,PREPARADOR FISICO,Presencial
I260S43C234J2V1,Centros de Formación Técnica,REGION DE ATACAMA,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION LOGISTICA,Presencial
I260S43C263J2V1,Centros de Formación Técnica,REGION DE ATACAMA,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION DE RECURSOS HUMANOS,Presencial
I260S43C280J1V1,Centros de Formación Técnica,REGION DE ATACAMA,CFT SANTO TOMAS,GASTRONOMIA INTERNACIONAL Y TRADICIONAL CHILENA,Presencial
I260S43C316J1V1,Centros de Formación Técnica,REGION DE ATACAMA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA MENCION TERAPIAS COMPLEMENTARIAS,Presencial
I260S43C320J1V1,Centros de Formación Técnica,REGION DE ATACAMA,CFT SANTO TOMAS,TECNICO EN EDUCACION PARVULARIA 1° Y 2° BASICO,Presencial
I260S43C47J1V1,Centros de Formación Técnica,REGION DE ATACAMA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA,Presencial
I260S43C79J1V1,Centros de Formación Técnica,REGION DE ATACAMA,CFT SANTO TOMAS,TECNICO EN EDUCACION ESPECIAL,Presencial
I260S44C108J1V1,Centros de Formación Técnica,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,CFT SANTO TOMAS,PREPARADOR FISICO,Presencial
I260S44C120J1V1,Centros de Formación Técnica,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION,Presencial
I260S44C283J2V1,Centros de Formación Técnica,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,CFT SANTO TOMAS,TECNICO EN HOTELERIA Y TURISMO,Presencial
I260S44C297J1V1,Centros de Formación Técnica,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,CFT SANTO TOMAS,TECNICO EN GESTION DE MEDIO AMBIENTE,Presencial
I260S44C314J1V1,Centros de Formación Técnica,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,CFT SANTO TOMAS,SERVICIOS AEROCOMERCIALES Y TRANSPORTES TURISTICOS,Presencial
I260S44C320J1V1,Centros de Formación Técnica,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,CFT SANTO TOMAS,TECNICO EN EDUCACION PARVULARIA 1° Y 2° BASICO,Presencial
I260S44C47J1V1,Centros de Formación Técnica,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA,Presencial
I260S44C47J2V1,Centros de Formación Técnica,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA,Presencial
I260S44C79J1V1,Centros de Formación Técnica,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,CFT SANTO TOMAS,TECNICO EN EDUCACION ESPECIAL,Presencial
I260S44C84J2V1,Centros de Formación Técnica,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,CFT SANTO TOMAS,TOPOGRAFIA,Presencial
I260S45C108J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,PREPARADOR FISICO,Presencial
I260S45C108J2V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,PREPARADOR FISICO,Presencial
I260S45C119J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN PODOLOGIA CLINICA,Presencial
I260S45C120J2V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION,Presencial
I260S45C234J2V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION LOGISTICA,Presencial
I260S45C263J2V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION DE RECURSOS HUMANOS,Presencial
I260S45C276J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN ODONTOLOGIA MENCION HIGIENISTA DENTAL,Presencial
I260S45C280J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,GASTRONOMIA INTERNACIONAL Y TRADICIONAL CHILENA,Presencial
I260S45C280J2V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,GASTRONOMIA INTERNACIONAL Y TRADICIONAL CHILENA,Presencial
I260S45C282J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN DEPORTES,Presencial
I260S45C285J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN VETERINARIA Y PRODUCCION PECUARIA,Presencial
I260S45C316J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN ENFERMERIA MENCION TERAPIAS COMPLEMENTARIAS,Presencial
I260S45C320J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN EDUCACION PARVULARIA 1° Y 2° BASICO,Presencial
I260S45C320J2V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN EDUCACION PARVULARIA 1° Y 2° BASICO,Presencial
I260S45C47J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN ENFERMERIA,Presencial
I260S45C78J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN CONSTRUCCIONES CIVILES,Presencial
I260S45C78J2V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN CONSTRUCCIONES CIVILES,Presencial
I260S45C79J1V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN EDUCACION ESPECIAL,Presencial
I260S45C79J2V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TECNICO EN EDUCACION ESPECIAL,Presencial
I260S45C84J2V1,Centros de Formación Técnica,REGION DEL BIOBIO,CFT SANTO TOMAS,TOPOGRAFIA,Presencial
I260S47C100J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO JURIDICO,Presencial
I260S47C107J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,CONTABILIDAD GENERAL,Presencial
I260S47C115J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN LABORATORIO CLINICO BANCO DE SANGRE E IMAGENOLOGIA,Presencial
I260S47C118J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA GINECO-OBSTETRICA Y NEONATAL,Presencial
I260S47C118J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA GINECO-OBSTETRICA Y NEONATAL,Presencial
I260S47C119J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN PODOLOGIA CLINICA,Presencial
I260S47C119J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN PODOLOGIA CLINICA,Presencial
I260S47C120J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION,Presencial
I260S47C125J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA Y PROCEDIMIENTOS DE APOYO A LA REHABILITACION,Presencial
I260S47C234J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION LOGISTICA,Presencial
I260S47C263J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION DE RECURSOS HUMANOS,Presencial
I260S47C276J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ODONTOLOGIA MENCION HIGIENISTA DENTAL,Presencial
I260S47C316J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA MENCION TERAPIAS COMPLEMENTARIAS,Presencial
I260S47C316J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA MENCION TERAPIAS COMPLEMENTARIAS,Presencial
I260S47C320J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN EDUCACION PARVULARIA 1° Y 2° BASICO,Presencial
I260S47C320J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN EDUCACION PARVULARIA 1° Y 2° BASICO,Presencial
I260S47C47J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA,Presencial
I260S47C47J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ENFERMERIA,Presencial
I260S47C79J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN EDUCACION ESPECIAL,Presencial
I260S47C79J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN EDUCACION ESPECIAL,Presencial
I260S50C107J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,CONTABILIDAD GENERAL,Presencial
I260S50C108J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,PREPARADOR FISICO,Presencial
I260S50C108J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,PREPARADOR FISICO,Presencial
I260S50C120J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION,Presencial
I260S50C263J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION DE RECURSOS HUMANOS,Presencial
I260S50C320J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN EDUCACION PARVULARIA 1° Y 2° BASICO,Presencial
I260S50C78J2V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN CONSTRUCCIONES CIVILES,Presencial
I260S50C79J1V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT SANTO TOMAS,TECNICO EN EDUCACION ESPECIAL,Presencial
I260S5C107J1V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,CONTABILIDAD GENERAL,Presencial
I260S5C107J2V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,CONTABILIDAD GENERAL,Presencial
I260S5C120J1V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION,Presencial
I260S5C120J2V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,TECNICO EN ADMINISTRACION,Presencial
I260S5C280J1V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,GASTRONOMIA INTERNACIONAL Y TRADICIONAL CHILENA,Presencial
I260S5C285J1V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,TECNICO EN VETERINARIA Y PRODUCCION PECUARIA,Presencial
I260S5C43J1V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,TECNICO AGRICOLA,Presencial
I260S5C47J1V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,TECNICO EN ENFERMERIA,Presencial
I260S5C78J2V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,TECNICO EN CONSTRUCCIONES CIVILES,Presencial
I260S5C79J1V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,TECNICO EN EDUCACION ESPECIAL,Presencial
I260S5C84J2V1,Centros de Formación Técnica,REGION DE COQUIMBO,CFT SANTO TOMAS,TOPOGRAFIA,Presencial
I260S8C108J1V1,Centros de Formación Técnica,REGION DEL MAULE,CFT SANTO TOMAS,PREPARADOR FISICO,Presencial
I260S8C119J2V1,Centros de Formación Técnica,REGION DEL MAULE,CFT SANTO TOMAS,TECNICO EN PODOLOGIA CLINICA,Presencial
I260S8C276J1V1,Centros de Formación Técnica,REGION DEL MAULE,CFT SANTO TOMAS,TECNICO EN ODONTOLOGIA MENCION HIGIENISTA DENTAL,Presencial
I260S8C280J1V1,Centros de Formación Técnica,REGION DEL MAULE,CFT SANTO TOMAS,GASTRONOMIA INTERNACIONAL Y TRADICIONAL CHILENA,Presencial
I260S8C320J1V1,Centros de Formación Técnica,REGION DEL MAULE,CFT SANTO TOMAS,TECNICO EN EDUCACION PARVULARIA 1° Y 2° BASICO,Presencial
I260S8C43J2V1,Centros de Formación Técnica,REGION DEL MAULE,CFT SANTO TOMAS,TECNICO AGRICOLA,Presencial
I260S8C47J1V1,Centros de Formación Técnica,REGION DEL MAULE,CFT SANTO TOMAS,TECNICO EN ENFERMERIA,Presencial
I260S8C47J2V1,Centros de Formación Técnica,REGION DEL MAULE,CFT SANTO TOMAS,TECNICO EN ENFERMERIA,Presencial
I260S8C79J1V1,Centros de Formación Técnica,REGION DEL MAULE,CFT SANTO TOMAS,TECNICO EN EDUCACION ESPECIAL,Presencial
I280S10C22J1V2,Centros de Formación Técnica,REGION DEL MAULE,CFT LOS LAGOS,TECNICO EN ENFERMERIA,Presencial
I280S10C22J2V2,Centros de Formación Técnica,REGION DEL MAULE,CFT LOS LAGOS,TECNICO EN ENFERMERIA,Presencial
I280S10C356J2V2,Centros de Formación Técnica,REGION DEL MAULE,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S10C380J1V2,Centros de Formación Técnica,REGION DEL MAULE,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S10C380J2V2,Centros de Formación Técnica,REGION DEL MAULE,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S10C390J2V2,Centros de Formación Técnica,REGION DEL MAULE,CFT LOS LAGOS,TECNICO EN GESTION DE RECURSOS HUMANOS,Presencial
I280S10C395J2V2,Centros de Formación Técnica,REGION DEL MAULE,CFT LOS LAGOS,TECNICO EN TOPOGRAFIA,Presencial
I280S12C22J2V2,Centros de Formación Técnica,REGION DEL BIOBIO,CFT LOS LAGOS,TECNICO EN ENFERMERIA,Presencial
I280S12C352J2V2,Centros de Formación Técnica,REGION DEL BIOBIO,CFT LOS LAGOS,TECNICO EN ADMINISTRACION DE EMPRESAS,Presencial
I280S12C366J2V2,Centros de Formación Técnica,REGION DEL BIOBIO,CFT LOS LAGOS,TECNICO EN CONSTRUCCION,Presencial
I280S12C380J2V2,Centros de Formación Técnica,REGION DEL BIOBIO,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S12C394J2V2,Centros de Formación Técnica,REGION DEL BIOBIO,CFT LOS LAGOS,TECNICO EN GESTION LOGISTICA,Presencial
I280S13C22J1V2,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT LOS LAGOS,TECNICO EN ENFERMERIA,Presencial
I280S13C22J2V2,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT LOS LAGOS,TECNICO EN ENFERMERIA,Presencial
I280S13C356J1V2,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S13C356J2V2,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S13C380J1V2,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S13C380J2V2,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S13C390J2V2,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT LOS LAGOS,TECNICO EN GESTION DE RECURSOS HUMANOS,Presencial
I280S13C395J2V2,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT LOS LAGOS,TECNICO EN TOPOGRAFIA,Presencial
I280S14C22J2V2,Centros de Formación Técnica,REGION DE LOS RIOS,CFT LOS LAGOS,TECNICO EN ENFERMERIA,Presencial
I280S14C356J1V2,Centros de Formación Técnica,REGION DE LOS RIOS,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S14C356J2V2,Centros de Formación Técnica,REGION DE LOS RIOS,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S14C361J2V2,Centros de Formación Técnica,REGION DE LOS RIOS,CFT LOS LAGOS,TECNICO EN REHABILITACION DE DROGODEPENDIENTES,Presencial
I280S14C380J1V2,Centros de Formación Técnica,REGION DE LOS RIOS,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S14C380J2V2,Centros de Formación Técnica,REGION DE LOS RIOS,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S14C390J2V2,Centros de Formación Técnica,REGION DE LOS RIOS,CFT LOS LAGOS,TECNICO EN GESTION DE RECURSOS HUMANOS,Presencial
I280S14C395J2V2,Centros de Formación Técnica,REGION DE LOS RIOS,CFT LOS LAGOS,TECNICO EN TOPOGRAFIA,Presencial
I280S15C17J2V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN ADMINISTRACION PUBLICA,Presencial
I280S15C352J2V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN ADMINISTRACION DE EMPRESAS,Presencial
I280S15C356J1V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S15C356J2V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S15C361J2V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN REHABILITACION DE DROGODEPENDIENTES,Presencial
I280S15C366J2V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN CONSTRUCCION,Presencial
I280S15C380J1V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S15C380J2V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S15C390J2V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN GESTION DE RECURSOS HUMANOS,Presencial
I280S15C394J2V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN GESTION LOGISTICA,Presencial
I280S15C395J2V2,Centros de Formación Técnica,REGION DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CFT LOS LAGOS,TECNICO EN TOPOGRAFIA,Presencial
I280S1C17J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN ADMINISTRACION PUBLICA,Presencial
I280S1C22J1V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN ENFERMERIA,Presencial
I280S1C22J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN ENFERMERIA,Presencial
I280S1C352J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN ADMINISTRACION DE EMPRESAS,Presencial
I280S1C356J1V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S1C356J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S1C366J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN CONSTRUCCION,Presencial
I280S1C380J1V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S1C380J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S1C390J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN GESTION DE RECURSOS HUMANOS,Presencial
I280S1C394J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN GESTION LOGISTICA,Presencial
I280S5C22J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN ENFERMERIA,Presencial
I280S5C356J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S5C361J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN REHABILITACION DE DROGODEPENDIENTES,Presencial
I280S5C380J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S5C395J2V2,Centros de Formación Técnica,REGION DE VALPARAISO,CFT LOS LAGOS,TECNICO EN TOPOGRAFIA,Presencial
I280S8C22J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN ENFERMERIA,Presencial
I280S8C356J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S8C361J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN REHABILITACION DE DROGODEPENDIENTES,Presencial
I280S8C380J1V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S8C380J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S8C390J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN GESTION DE RECURSOS HUMANOS,Presencial
I280S8C395J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN TOPOGRAFIA,Presencial
I280S9C17J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN ADMINISTRACION PUBLICA,Presencial
I280S9C351J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,CONTADOR GENERAL,Presencial
I280S9C352J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN ADMINISTRACION DE EMPRESAS,Presencial
I280S9C356J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN EDUCACION DIFERENCIAL,Presencial
I280S9C361J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN REHABILITACION DE DROGODEPENDIENTES,Presencial
I280S9C366J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN CONSTRUCCION,Presencial
I280S9C380J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,Presencial
I280S9C390J1V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN GESTION DE RECURSOS HUMANOS,Presencial
I280S9C394J1V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN GESTION LOGISTICA,Presencial
I280S9C394J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN GESTION LOGISTICA,Presencial
I280S9C395J2V2,Centros de Formación Técnica,REGION DEL LIBERTADOR BERNARDO OHIGGINS,CFT LOS LAGOS,TECNICO EN TOPOGRAFIA,Presencial
I312S1C101J4V6,Centros de Formación Técnica,REGION METROPOLITANA,CFT CENCO,TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA,No Presencial
I312S1C102J4V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT CENCO,TECNICO DE NIVEL SUPERIOR EN ASISTENTE DE AULA,No Presencial
I312S1C103J4V1,Centros de Formación Técnica,REGION METROPOLITANA,CFT CENCO,INSPECTOR EDUCACIONAL,No Presencial
